coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Fri Dec 25 04:26:45 +0000 2020,,,,0,1342325887895789568,,,,en,,,,10006,1342180423598653441,RepValDemings,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","If it wasn’t for congressional Republicans you would be getting $2,000 in COVID relief.",https://twitter.com/DWJ_1989/status/1342325887895789568,Wed Jun 20 02:04:46 +0000 2012,613123056,false,"We keep moving forward, opening new doors, and doing new things, because we're curious and curiosity keeps leading us down new paths. - Walt Disney",18830,195,819,0,"Orlando, FL",Daniel W. Johnson,DWJ_1989,19622,,,false
,Fri Dec 25 04:26:44 +0000 2020,,,,0,1342325882711523328,,,,en,,,,72,1341990960692133888,VanGennepD,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DrEricDing @euromaestro We're now seeing 420,000 more deaths this year than expected, which is insane. 

source: https://t.co/axjX5jmPtK
(recent weeks incomplete) https://t.co/JeuBRZA4AT",https://twitter.com/ALynnDrew/status/1342325882711523328,Wed Jun 15 17:40:52 +0000 2011,317917495,false,One person at a time...,5047,48,164,2,"Phoenix, AZ",Lynn D,ALynnDrew,666,,,false
,Fri Dec 25 04:26:45 +0000 2020,,,,0,1342325886452957184,,,,en,,,,67,1342309901092192257,DrEricDing,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7) “current situation is reminiscent of the pandemic’s early days, when virus first detected in Wuhan, and U.S. officials enacted a travel ban against visitors from China — w/out realizing virus was already spreading through Europe and would soon make its way to US from there.”",https://twitter.com/Bunny41937854/status/1342325886452957184,Fri Nov 22 19:09:09 +0000 2019,1197955101148753922,true,,3734,25,105,0,,Bunny,Bunny41937854,13569,,,false
,Fri Dec 25 04:26:43 +0000 2020,GodiMedia coronavirus ShameOnGodiMedia,,,0,1342325878601105408,ZeeNewsEnglish,1342159508940812288,18071358,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ZeeNewsEnglish #GodiMedia where is social distancing.Where is #coronavirus.
#ShameOnGodiMedia",https://twitter.com/DilwarBasati/status/1342325878601105408,Wed Sep 16 07:52:41 +0000 2020,1306138819989663745,false,#standwithfarmers,1294,16,34,0,"Punjab, India",Dilwar Singh,DilwarBasati,335,,,false
,Fri Dec 25 04:26:47 +0000 2020,ChristmasParty TrackAndTrace,,,0,1342325894585720833,,,,en,,,,88,1342276377903558657,Blake_RESISTS,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here’s The Deal ...

We KNOW who was at this #ChristmasParty ...

#TrackAndTrace ...

WHEN (Not if) ANY of these folks get #COVID19 

They also get NO ...

MEDICAL CARE
MEDICAL RESOURCES
HOSPITAL BEDS
ICU BEDS
VENTILATORS

#ONEV1
#FreshTweets 
 https://t.co/yfa6w73vC2",https://twitter.com/dhershiser/status/1342325894585720833,Thu Aug 05 13:42:03 +0000 2010,175042044,false,"Mom of 2 daughters. We will NOT return to the dark ages! NO LISTS!Asking for $=🚫 Equality, pro-choice, climate crisis, gun control, #metoo #BLM",271572,92645,76216,111,"A Blue State, USA",Ducks Can Resist Too 💔🌊💙🦆,dhershiser,195334,,,false
,Fri Dec 25 04:26:44 +0000 2020,,,,0,1342325883856535552,,,,en,,,,2,1341793062960304129,MountainViewGov,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","Coming to a mailbox near you, the next edition of The View, which includes updates on Project Homekey; COVID-19 Relief efforts; Race, Equity and Inclusion initiatives; Economic Recovery efforts; and changes in City services. 

Can't wait? Read it online at https://t.co/lvEDGogFif https://t.co/rriBNDITxY",https://twitter.com/bubbva/status/1342325883856535552,Mon Jun 01 18:19:23 +0000 2009,43937111,false,"Manager, Program Management @Apple; Mountain View Bicycle Pedestrian Advisory Committee (B/PAC). My opinions are my own.",563,1321,518,134,"Bay Area, CA",Valerie Bubb Fenwick,bubbva,36723,,https://bubbva.blogspot.com/,false
,Fri Dec 25 04:26:47 +0000 2020,,,https://www.theatlantic.com/magazine/archive/2020/09/coronavirus-american-failure/614191/,0,1342325896154329088,,,,en,,false,,810,1342185315646246913,edyong209,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Here are 10 pandemic pieces that I'm especially proud of. 

1) On how it came to this. 

https://t.co/568JBkbBge",https://twitter.com/Scooter26909201/status/1342325896154329088,Thu Apr 16 05:50:26 +0000 2020,1250662737077776386,false,💙✊,9312,282,520,1,"Cincinnati, OH",Skullman# #TrumpVirus #TerriostTrump #GOPTerriost,Scooter26909201,27330,,,false
,Fri Dec 25 04:26:43 +0000 2020,,,,0,1342325879163265024,,,,en,,,,4295,1342182979762839561,EmmaJoNYC,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dr. Fauci is now saying we need 90% herd immunity to go back to normal. I thought a few months ago we were told that herd immunity didn't apply to covid and was a stupid idea. Can't keep up.,https://twitter.com/RSBUNKER/status/1342325879163265024,Fri Jan 09 05:36:11 +0000 2009,18793575,false,"A mythical creature: a conservative Criminal Defense Attorney - JD and LLM (Federal Criminal Procedure) former CEO of Transition House, Inc.",85062,641,2787,6,"Rome, GA",RSBUNKER,RSBUNKER,38342,,,false
,Fri Dec 25 04:26:42 +0000 2020,,,,1,1342325876818505728,EmilyPetro22,1342322847235112960,1231343610,en,,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@EmilyPetro22 @RWB_patriot1 @Craig_A_Spencer 1) She used to work for the govt and was fired for refusing to cook the numbers. She launched a dashboard of her own afterwards.

2) Police claim she accessed an emergency msg system, not the database of COVID deaths. Thats an awfully suspicious reason to seize her computer IMO.",https://twitter.com/p0usr/status/1342325876818505728,Sat Jun 20 09:56:36 +0000 2020,1274279808659156992,false,Ezekiel 23:20 | cathartically screaming into the void and shitposts,49763,483,537,0,,p0usr #PurelyAirborne,p0usr,13368,,,false
,Fri Dec 25 04:26:45 +0000 2020,,,,0,1342325889762267137,toluogunlesi,1342162959813013504,23584333,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@toluogunlesi Tolu tell your principals that prevention is better than cure. This long grammar is exactly what landed us in trouble during the first wave of covid-19. Merry Christmas 🎄⛄,https://twitter.com/ObinnaToochukwu/status/1342325889762267137,Sun Jul 01 22:24:09 +0000 2018,1013548843932291073,false,Democrat || I am a Winner || @Chelsea_Fc Fan || Born in Keffi.,33258,2043,1414,1,"Lagos, Nigeria",Chief Servant 🆗,ObinnaToochukwu,8838,,,false
,Fri Dec 25 04:26:42 +0000 2020,,,,0,1342325877154209794,,,,en,,,1341357439501791232,42204,1341440166452285441,Cleavon_MD,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr. Susan Moore died today from COVID, but HOW she died is unacceptable. She posted a video to Facebook from an Indiana hospital days before her death about mistreatment. ""This is how black people get killed when you send them home and they don't know how to fight for themselves"" https://t.co/iSF8rs7qmI https://t.co/3a8qE6DhN3",https://twitter.com/bitchesnmodels/status/1342325877154209794,Mon Feb 27 15:09:42 +0000 2017,836231841304629249,false,i wanna be delgada to fit into my prada,160545,1110,923,14,,psych ward runaway,bitchesnmodels,49716,,https://mas.to/@sagittarius,false
,Fri Dec 25 04:26:47 +0000 2020,TachaClaus,,,43,1342325896162766850,,,,en,,,,60,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Even Hamattan is scared of Corona virus 🤣

Never seen a Christmas like this before . 

#TachaClaus",https://twitter.com/_RedPeppper/status/1342325896162766850,Sat Jan 04 23:12:03 +0000 2020,1213598910649794560,false,"🔱UndeTACHAble🔱Titan🔱 || TITAN INFLUENCER🔱 ||DAVIDO📌(30BG)|| BARDI ||Lady PETITE 👸||VeRy HoT 🌶️|| SaVage🤡||
|| Ads/Promotions💰 redpepppertalks@gmail.com",72388,12412,1882,8,Brekete Kingdom  🔱,Rèd🔱pèppèr,_RedPeppper,44599,,,false
,Fri Dec 25 04:26:45 +0000 2020,,,,0,1342325888780697600,,,,en,,,,7,1342316185052966912,rebeccaraesmith,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kinda wish people would stop posting pics of their holiday family get togethers after I didn’t even attend my grandmothers funeral cause of COVID guilt... so ready for this to be “over”... #TwitteRx #MedTwitter,https://twitter.com/Zadz74/status/1342325888780697600,Sat Apr 03 06:26:43 +0000 2010,129114265,false,Future Champions Tour Player 2027,182171,893,1451,15,Canada,Zadz a.k.a Mike,Zadz74,34077,,,false
,Fri Dec 25 04:26:44 +0000 2020,,,https://twitter.com/Elise_ekd/status/1342289418237915137,3,1342325881986048000,,,,en,,false,1342289418237915137,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I've seen some anti-lockdown people talk about wanting to protest in front of his home again. Don't know if they are though. https://t.co/N60h9DW9XK,https://twitter.com/nolifeneet/status/1342325881986048000,Mon Jun 15 06:42:55 +0000 2015,3326371211,false,"Interested in global struggles from and within ""Canada."" It's a three-way fight.",19351,2546,1923,23,Canada,Drew,nolifeneet,35635,,,false
,Fri Dec 25 04:26:47 +0000 2020,,,https://twitter.com/AutismDrMom/status/1341357439501791232,1,1342325896359813121,,,,en,,false,1341357439501791232,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i’m livid. https://t.co/gxXL6OdD0x,https://twitter.com/rebelxmae/status/1342325896359813121,Wed Jul 27 13:16:39 +0000 2011,343361970,false,unfriendly black hottie | Carolina girl | vinyl lover | ΣΓP,88044,4429,1567,17,,stuff me for thanksgiving 🦃,rebelxmae,67062,,,false
,Fri Dec 25 04:26:45 +0000 2020,,,,0,1342325889284112384,,,,en,,,1342198440185520134,1605,1342199327821803525,SeanTheTerrible,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oh now she don't like needles... https://t.co/Q09CvLRs9f,https://twitter.com/OVela18/status/1342325889284112384,Fri Sep 30 21:28:17 +0000 2011,382884777,false,Deez,16243,194,177,2,,Orlando,OVela18,17279,,,false
,Fri Dec 25 04:26:44 +0000 2020,,,,0,1342325882388500480,,,,en,,,,1726,1341983855658450944,JuMosq,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The first time Mr. Brightside plays at a bar post-pandemic I'm ripping my shirt off,https://twitter.com/getreddy4this/status/1342325882388500480,Fri Feb 03 19:43:32 +0000 2012,482326740,false,pls send all complaints and dirty socks to @elfermino,7877,182,1813,1,,Elon Lilly (VERiFlED),getreddy4this,7915,,,false
,Fri Dec 25 04:26:46 +0000 2020,Covid19,,,0,1342325890718560259,,,,en,,,,26,1341911554162368518,EduCannotWait,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","For 75M children/youth impacted by armed conflicts, forced displacement &amp; natural disasters, #Covid19 pandemic exacerbates risks of abuse, neglect, exploitation &amp; violence. 

Please RT if you agree: #EducationCannotWait for any child! 
@UNGEI @EduCannotWait @YasmineSherif1 @UN https://t.co/85kSdafrz0",https://twitter.com/BosseStine/status/1342325890718560259,Wed Mar 13 06:52:18 +0000 2013,1263752238,false,"Board Professionel exp from GER, DK, UK, SWE and North Atlantic - Chair Europeanmovement DK Board# #Chair @PlanBørnefonden #FBPE",180158,41472,1763,305,,Stine Bosse / Christine,BosseStine,166488,,http://bosse.biz,false
,Fri Dec 25 04:26:43 +0000 2020,,,,0,1342325878911610881,,,,en,,,1341840680847618049,668,1342306867041759232,AlexBerenson,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","And this is how the public health establishment is going to try to force vaccinations: nothing goes back to normal until “every person” (presumably including children?) submits.

This is the worst possible tack they can take. https://t.co/aogwjtRJQ4",https://twitter.com/thundersden/status/1342325878911610881,Sun May 04 01:25:20 +0000 2014,2476200294,false,"I may look like I'm at a disadvantage, but I'm not.",78504,251,1810,2,,lulu,thundersden,66226,,,false
,Fri Dec 25 04:26:45 +0000 2020,,,,0,1342325888084488193,,,,en,,,,926,1342205233305432064,sarahnrogers,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","In 2020, I said goodbye to my father in an ICU wearing a mask and a face shield, my wedding was cancelled, my city and loved ones were fucking ravaged by COVID and the economic fallout, a dear colleague died, and then today- this morning- my dog died suddenly.",https://twitter.com/imagine1016/status/1342325888084488193,Fri Apr 23 03:51:38 +0000 2010,136140626,false,I am on a solo “National Anthem Tour.”. I traveled by train/car to all 30 ml stadiums like the old time ball players. I sing at historical/patriotic events too.,55027,2471,3187,3,Maryland,donna g,imagine1016,63679,,,false
,Fri Dec 25 04:26:43 +0000 2020,Coronavirus,,,0,1342325878810955776,,,,en,,,,285,1342186428520755200,cenkuygur,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","So, on Christmas Eve Trump blocked relief for Americans suffering through #Coronavirus but gave presents to crooks and criminals. They all received their Christmas pardons. One of his last acts was to help the swamp! If ever there was Grinch who had a #WarOnChristmas, it's Trump!",https://twitter.com/RoobertRule/status/1342325878810955776,Wed Jun 24 22:26:41 +0000 2020,1275918182608506880,true,,58252,32,215,0,,ROobert Rule,RoobertRule,26906,,,false
,Fri Dec 25 04:26:45 +0000 2020,,,,0,1342325886146600960,,,,en,,,,28468,1341762822729052160,thequeennzinga,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I need politicians to stop saying “The Black community doesn’t trust our vaccine” and start saying:

“We have a history of medically abusing Black people, thus we violated their trust.”",https://twitter.com/laflareangel23/status/1342325886146600960,Sat May 19 23:01:24 +0000 2012,585246144,false,AZ ☀️ |booking angellaflare@outlook.com | B.O.S.S | Nothing in life is free 🫴🏽💰,7645,4127,336,11,"Arizona, USA",Angel Laflare,laflareangel23,27985,,https://onlyfans.com/therealangellaflare,false
,Fri Dec 25 04:26:47 +0000 2020,,,,0,1342325895512678401,,,,en,,,1342305772894642178,1,1342321384253513728,NotTheWifeyType,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Blowing out candles on a birthday cake https://t.co/Pi2pos85l9,https://twitter.com/shegreentea/status/1342325895512678401,Thu Sep 11 00:34:17 +0000 2014,2766771173,false,,16245,1015,269,18,home,Flourescent Beige,shegreentea,256679,,,false
,Fri Dec 25 04:26:46 +0000 2020,COVID19,,,0,1342325890009735168,,,,en,,,,57,1342325552989016064,Ali_Manzu,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nairobians violating #COVID19 regulations to be held at Moi International Sports Centre Kasarani which has been designated as a police station. https://t.co/DEv93N34qE,https://twitter.com/AlexMwenyewe/status/1342325890009735168,Mon Mar 18 18:34:29 +0000 2019,1107711888270524416,false,"Jesus Is The King👑 🙏🏿
Look busy☺️
#jointhetribe💪
Man United fan😍",7458,196,1079,0,"Kisumu, Kenya",Alex Walter Mwenyewe,AlexMwenyewe,1425,,,false
,Fri Dec 25 04:26:44 +0000 2020,,,,0,1342325885458919424,jcanario817,1342323496651730945,395007621,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@jcanario817 @DSants3 @NickSimeone20 Thanksgiving eve is a sleeper. It’s a great bar night when Covid isn’t in full effect,https://twitter.com/BarbosaTyler/status/1342325885458919424,Mon Apr 09 15:39:21 +0000 2012,549404130,false,RIC'19 Mass Premier 🏀,29999,574,1137,1,"Bristol, RI",Baby T,BarbosaTyler,17350,,http://m.providencejournal.com/article/20150725/SPORTS/150729478,false
,Fri Dec 25 04:26:46 +0000 2020,,,,0,1342325890223632384,,,,en,,,,1392,1341556921044766720,usatodaysports,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Keyontae Johnson, who collapsed during a game on Dec. 12, has been diagnosed with myocarditis, a heart inflammation that may be related to an earlier COVID-19 infection.
https://t.co/lh9OnjpuDI",https://twitter.com/317slim/status/1342325890223632384,Mon Apr 25 23:37:02 +0000 2011,287938457,false,Givin folks...what they givin me...,129,9071,7787,64,Nappyville ,$ean Bishop,317slim,391803,,,false
,Fri Dec 25 04:26:43 +0000 2020,,,,1,1342325879830163456,WTOP,1342323181231730689,17906632,en,,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@WTOP Good for him. 

He did his job. 

Now Nancy and the rest of Congress need to stop serving China and themselves and do what is good for America...”in the midst of a pandemic.” They are disgraceful. 

BTW, Asshat reporting!",https://twitter.com/AlamoTim/status/1342325879830163456,Sat Jul 29 20:01:12 +0000 2017,891388155781402624,false,"Because Twitter has decided to operate like a propaganda arm of an oppressive regime, I have moved to Parler as Tar&Feathers.",4181,212,376,0,United States,Tar & Feathers,AlamoTim,17475,,,false
,Fri Dec 25 04:26:46 +0000 2020,WearAMask JoeBiden KamalaHarris FlagMask FlagMask USA America Christmas,https://twitter.com/ROYesFAB/status/1342325892790546433/photo/1,http://bit.ly/royesfab https://bit.ly/flagMASK,1,1342325892790546433,,,,en,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#WearAMask #JoeBiden #KamalaHarris 
SHOP Link https://t.co/DyI3EAn1uE
20%OFF #FlagMask
195+Countries +50 USA #FlagMask
MASK SHOP: https://t.co/uxym7totoI
For every Non-Medical MASK sold;@teepublic will Donate One FDA-Approved Medical Grade;@DirectRelief 
#USA #America #Christmas https://t.co/cBFWvOoZ1w",https://twitter.com/ROYesFAB/status/1342325892790546433,Fri Feb 07 06:14:41 +0000 2020,1225663651878600704,false,"T-Shirts,Tank Tops,Crew-Neck Sweatshirts,Hoodies,Wall Art,Phone Cases,Stickers,Pillows, Home Goods, Adult & Kids Apparel. Made in USA with Worldwide Shipping.",14142,1149,2024,0,"New York, United States",ROYesFAB,ROYesFAB,28905,,http://bit.ly/ROYesFab,false
,Fri Dec 25 04:26:45 +0000 2020,Christmas,,,0,1342325885739933697,,,,en,,,1342160805450674180,69,1342220450311647232,omarbula,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","That ""holiday season"" is called #Christmas, celebrated by millions of Christians for the two last millennia... https://t.co/rAHiQ0ceL5",https://twitter.com/rmeleanr/status/1342325885739933697,Fri Mar 18 01:13:03 +0000 2011,268033691,false,Maracucho. Profesor de física y matemática.,55,313,396,1,"Maracaibo, Venezuela",Ramón Meleán Rojas,rmeleanr,7656,,,false
,Fri Dec 25 04:26:46 +0000 2020,,,,0,1342325891695828992,,,,en,,,,11418,1342174515430711296,drmistercody,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Only the most Christian nations get together on Christmas Eve to discuss increasing aid during a pandemic and decide, ""No.""",https://twitter.com/jeffrop73/status/1342325891695828992,Tue Jul 21 02:45:04 +0000 2009,58679806,false,"Father of 3 cool kids, physician, musician, art-lover, husband of a brilliant surgeon and mother. Healthcare is a right. Democracy is a privilege - VOTE!",29637,154,699,1,"Minneapolis, MN",Jeffrey Lassig,jeffrop73,5812,,,false
,Fri Dec 25 04:26:45 +0000 2020,,,,0,1342325889774870529,,,,en,,,,2687,1342111879393669121,AymanM,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I’ve been anchoring on Xmas for years. It’s usually a mix of news on travel, weather, sports, movies &amp; tracking Santa

Today, I’m covering pardons of war criminals, record pandemic deaths, mutating COVID-19, starving Americans and a coup on democracy.

2020 can’t end fast enough",https://twitter.com/Jahrazad/status/1342325889774870529,Thu Oct 11 02:37:45 +0000 2012,872878999,false,"Reading 📖 Another life we ​​live;;;.

القراءة 📖 حياة أخرى نعيشها؛؛.",12975,562,5010,2,"Nairobi, Kenya",Najib Abbas,Jahrazad,12042,,,false
,Fri Dec 25 04:26:43 +0000 2020,,,,0,1342325880962625539,,,,en,,,,12,1342166650271854598,seattleiteflite,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@drsimonegold Now that vaccines are being pushed there appears to be a big crackdown on legit alternatives using existing drugs. Especially HCQ,https://twitter.com/accident/status/1342325880962625539,Fri Mar 23 23:26:20 +0000 2007,2063181,false,"12 yrs RA/USAR  ASA 05H/37B(17B)
1 Corinthians 13:12
#NoKingButChrist

VINCE AUT MORIRE

Follow Dr Bill Warner @PoliticalIslam

Pronouns Sir/Fifth Horseman",242165,5940,5963,147,DeFuniak Springs Florida,Kafir Will Bronk,accident,393679,,https://gab.com/accident,false
,Fri Dec 25 04:26:47 +0000 2020,,,,0,1342325895042793472,,,,en,,,,4610,1342319157749018625,kylegriffin1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Don't worry, America. You might not get the COVID relief checks you so desperately need, but four war criminals were pardoned for their war crimes so. America first, etc.",https://twitter.com/DwightMccabe/status/1342325895042793472,Sun May 14 01:12:48 +0000 2017,863562706183307264,false,Business guy. Recovering moderate concerned by the takeover of American democracy by the wealthy. Some knowledge of foreign affairs. And Trump is a Russian tool,60741,485,314,2,"Seattle, WA",Dwight McCabe,DwightMccabe,43500,,,false
,Fri Dec 25 04:26:45 +0000 2020,,,,0,1342325889132949505,,,,en,,,,150,1342274611455655937,AttorneyCrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Investment firm Portopiccolo bought 20 nursing homes during the pandemic then slashed caregiving services to boost PROFIT! Our seniors deserve better than corporate raiders putting them in danger. We must hold these profiteers accountable!!
https://t.co/3gSpq3tzB8",https://twitter.com/TammyBe74450769/status/1342325889132949505,Thu Jun 09 21:43:53 +0000 2016,741023032458784768,false,,44542,832,1907,2,"West Virginia, USA",Tbones,TammyBe74450769,38343,,,false
,Fri Dec 25 04:26:44 +0000 2020,scrap75criteriafordroppers,,,0,1342325882078150656,,,,en,,,,7,1342064657477947392,siddhar81425688,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@DrRPNishank @Minister_Edu #scrap75criteriafordroppers

Scrapping the 75 criteria for  students who took a drop year should be done . 2019 -20 batch already suffered a lot from the start of the pandemic . It will be of great help if you would do this.",https://twitter.com/Naveen84626657/status/1342325882078150656,Sat Dec 19 11:05:20 +0000 2020,1340251669494333440,true,,485,0,0,0,,Naveen,Naveen84626657,572,,,false
,Fri Dec 25 04:26:42 +0000 2020,,,https://twitter.com/madbow1/status/1342173053984366597,0,1342325876873195520,,,,en,,true,1342173053984366597,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Still take care and keep her and yourself safe Maddy and Merry Christmas to you both https://t.co/yN5aMFw6lr,https://twitter.com/briancarrickna1/status/1342325876873195520,Thu May 07 13:10:33 +0000 2015,3240408916,false,"Hate FG /FF /Lab /Survivor of Sisters of Mercy ,Christian Brothers De La Salle , Irish Atheist fully vaxxed My freedom ends when I put your health at risk",163615,3387,4779,1,Sligo ,Brian O Reilly 🏴‍☠️ ☘️ Ireland,briancarrickna1,176016,,,false
,Fri Dec 25 04:26:47 +0000 2020,,,,0,1342325896179556353,,,,en,,,,2668,1342281320018423809,PalmerReport,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Never forget that Trump said the pandemic was a hoax,https://twitter.com/AceSteveC/status/1342325896179556353,Thu Oct 13 10:13:25 +0000 2011,390014788,false,"Atheist progressive pragmatic writer.
Zero tolerance for insults (incl. via meme) aimed at me.
Tries to make points, not score points.",3035,126,135,3,,Stephen Cornelius #SaveDmcrcyBlue24,AceSteveC,12840,,,false
,Fri Dec 25 04:26:43 +0000 2020,,,,0,1342325877573607426,,,,en,,,,2178,1342100415270289410,petemuntean,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Just in. Air travel just broke a new record of the pandemic. 1,191,123 people passed through TSA checkpoints on Wednesday, more than the previous record set the Sunday after Thanksgiving. This is the sixth straight day of TSA figures near or greater than one million.",https://twitter.com/RealMichaelNVA/status/1342325877573607426,Mon Apr 17 23:54:26 +0000 2017,854120899859161088,false,,27762,916,4954,1,"Tysons, VA",OfficialMichaelHill,RealMichaelNVA,59270,,,false
,Fri Dec 25 04:26:45 +0000 2020,,,,0,1342325889158168578,,,,en,,,,35,1342324693852893186,thehill,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A massive government funding and coronavirus relief package is being sent to Florida, where President Trump is mulling whether to sign it into law. https://t.co/vIY7ZnBhzR",https://twitter.com/bbbgramps/status/1342325889158168578,Fri Jul 05 23:32:11 +0000 2013,1571535756,false,,87782,609,1289,140,"Eugene, OR",Bruce Bender,bbbgramps,222984,,,false
,Fri Dec 25 04:26:43 +0000 2020,,,,0,1342325880685785088,,,,en,,,,2480,1342177182710452224,BeschlossDC,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pence’s Colorado vacation — defying the national pandemic he was assigned to help thwart — is your tax dollars at work.,https://twitter.com/careforworld/status/1342325880685785088,Tue Jun 26 04:45:21 +0000 2012,618816420,false,Pediatric Nurse Practitioner,14255,1209,2812,2,"Massachusetts, USA",kind words matter,careforworld,44652,,,false
,Fri Dec 25 04:26:47 +0000 2020,,,,44,1342325894778662913,SaniJaded,1342314746150871040,1210705055025959000,en,,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@SaniJaded @jokesbylaw If you have COVID, I’m sorry but these vitamins and herbs will not help. They might actually do a lot more harm than good. Please talk to a doctor before you go the holistic route",https://twitter.com/jennyagyei/status/1342325894778662913,Thu Jun 10 21:28:59 +0000 2010,154286777,false,🇬🇭 Jenny. ♍︎ Mother of Killua. Eren Yeager hate account avi by @xyzulk,41591,1907,521,6,Chicago i guess,Elon Musty,jennyagyei,16979,,,false
,Fri Dec 25 04:26:43 +0000 2020,,,https://twitter.com/sumonseng/status/1338725423216136193,0,1342325880983441409,,,,en,,false,1338725423216136193,1,1338876553497772034,ghosh_dn,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Logic and rationale have no place in their politics https://t.co/r8G38Lsngn,https://twitter.com/Gulshan48005053/status/1342325880983441409,Thu May 23 17:09:03 +0000 2019,1131607988936929280,false,Gulshan Sharma,53318,350,539,0,,Gulshan Sharma,Gulshan48005053,56186,,,false
,Fri Dec 25 04:26:43 +0000 2020,,,,0,1342325878701879296,,,,en,,,,3247,1342139577599987712,ossoff,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",We need to make it the law that the vaccine is free for every American.,https://twitter.com/BobB6345789/status/1342325878701879296,Sun Oct 16 05:21:44 +0000 2016,787523902188752896,false,Followed by @funder #Resistance #VoteBlueNoMatterWho #BlueTsunami2022 #HonoraryBiden #FightFor15 #BlackLivesMatter #GeorgeFloyd #TaxTheChurches #MedicareForAll,112788,3845,4674,2,Raymond IL,"Bob 6345789, sung by Wilson Pickett",BobB6345789,122726,,,false
